COUNTY,GEO_ID,NAME,DISTRICT,PRECINCT_CODE,PRECINCT_NAME,ACTIVE_VOTER_COUNT,CHURCH,POLLING_PLACE,ADDRESS
LEE,0600000US2808193328,"District 5, Lee County, Mississippi",5,P509,GILVO,433,TRUE,ALLEN'S CHAPEL METHODIST CHURCH,3119 HWY 178 MOOREVILLE MS 38857
LEE,0600000US2808193329,"District 5, Lee County, Mississippi",5,P507,MOOREVILLE,1992,TRUE,MOOREVILLE METHODIST CHURCH,733 HWY 371 MOOREVILLE MS 38857
LEE,0600000US2808192587,"District 4, Lee County, Mississippi",4,P404,VERONA,1353,FALSE,VERONA CITY HALL,201 MAIN ST VERONA MS 38879
LEFLORE,0500000US28083,"Leflore County, Mississippi",0,35,MINTER CITY,218,FALSE,MINTER CITY VOLUNTEER FIRE STATION,2900 COUNTY ROAD 26 MINTER CITY MS 38944
LEFLORE,0500000US28084,"Leflore County, Mississippi",0,36,NORTH GWD,3463,FALSE,FIRE STATION/LEGION HUT,200 EAST CLAIBORNE AVE GREENWOOD MS 38930
LEFLORE,0500000US28085,"Leflore County, Mississippi",0,37,MONEY,152,FALSE,MONEY VOLUNTEER FIRE STATION,28200 COUNTY ROAD 518 MONEY MS 38945
LEFLORE,0500000US28086,"Leflore County, Mississippi",0,40,CENTRAL GWD,721,FALSE,MAIN STREET FIRE STATION,404 MAIN STREET GREENWOOD MS 38930
LEFLORE,0500000US28087,"Leflore County, Mississippi",0,41,WEST GWD,2144,FALSE,LEFLORE COUNTY COURT HOUSE,310 WEST MARKET STREET GREENWOOD MS 38930
LEFLORE,0500000US28088,"Leflore County, Mississippi",0,42,MVSU,715,FALSE,MVSU SOCIAL SCIENCES BLDG,14000 HIGHWAY 82 WEST ITTA BENA MS 38941
LEFLORE,0500000US28089,"Leflore County, Mississippi",0,43,SCHLATER,359,FALSE,SCHLATER CITY HALL,108 BEATRICE ST SCHLATER MS 38952
LEFLORE,0500000US28090,"Leflore County, Mississippi",0,44,SOUTHWEST GWD,761,FALSE,YOUTH CENTER,926 HENRY STREET GREENWOOD MS 38930
LEFLORE,0500000US28091,"Leflore County, Mississippi",0,45,NORTH ITTA BENA,1833,FALSE,ITTA BENA FIRE DEPARTMENT,301 MARTIN LUTHER KING DRIVE ITTA BENA MS 38941
LEFLORE,0500000US28092,"Leflore County, Mississippi",0,46,SOUTH ITTA BENA,520,FALSE,ITTA BENA COMMUNITY CENTER,305 THURMAN ST. ITTA BENA MS 38941
LEFLORE,0500000US28093,"Leflore County, Mississippi",0,47,RISING SUN,906,FALSE,RISING SUN SCHOOL,3827 RISING SUN SCHOOL ROAD GREENWOOD MS 38930
LEFLORE,0500000US28094,"Leflore County, Mississippi",0,48,SIDON,358,FALSE,SIDON COMMUNITY HOUSE,104 GREEN STREET SIDON MS 38954
LEFLORE,0500000US28095,"Leflore County, Mississippi",0,49,MORGAN CITY,248,FALSE,LEFLORE COUNTY ROAD BARN,65161 HIGHWAY 7 SOUTH MORGAN CITY MS 38946
LEFLORE,0500000US28096,"Leflore County, Mississippi",0,50,SWIFTOWN,44,FALSE,MAXEY'S GROCERY,100545 HIGHWAY 7 SOUTH SWIFTOWN MS 38959
LEFLORE,0500000US28097,"Leflore County, Mississippi",0,51,SOUTH GWD,674,FALSE,JODIE WILSON LIBRARY,209 MARTIN LUTHER KING DRIVE GREENWOOD MS 38930
LEFLORE,0500000US28098,"Leflore County, Mississippi",0,52,SOUTHEAST GWD,2272,FALSE,EAST ELEMENTARY SCHOOL,208 MEADOWBROOK ROAD
LEFLORE,0500000US28099,"Leflore County, Mississippi",0,59,NE GWD,1519,FALSE,CIVIC CENTER,200 HIGHWAY 7 NORTH GREENWOOD MS 38930
LEFLORE,0500000US28100,"Leflore County, Mississippi",0,68,EAST GWD,2186,FALSE,,600 ELM STREET GREENWOOD MS 38930
LINCOLN,0600000US2808590387,"District 1, Lincoln County, Mississippi",1,11,ALEXANDER,601,FALSE,ALEXANDER,ALEXANDER JR. HIGH SCHOOL 713 BEAUREGARD STREET SCHOOL AUDITORIUM BROOKHAVEN MS 39601
LINCOLN,0600000US2808590388,"District 1, Lincoln County, Mississippi",1,12,EAST LINCOLN,381,FALSE,EAST LINCOLN,EAST LINCOLN VOL FIRE DEPT 3357 EAST LINCOLN ROAD BROOKHAVEN MS 39601
LINCOLN,0600000US2808590389,"District 1, Lincoln County, Mississippi",1,13,FAIR RIVER,271,FALSE,FAIR RIVER,2728 HARMONY DRIVE SE BROOKHAVEN MS 39601
LINCOLN,0600000US2808590390,"District 1, Lincoln County, Mississippi",1,14,FORRESTRY,713,FALSE,FORRESTRY,515 COUNTY FARM LANE NE BROOKHAVEN MS 39601
LINCOLN,0600000US2808590391,"District 1, Lincoln County, Mississippi",1,15,GOVERNMENTAL COMPLEX,616,FALSE,GOVERNMENT COMPLEX,"LINCOLN COUNTY GOVERNMENT COMPLEX 301 S FIRST STREET, BOARD ROOM BROOKHAVEN MS 39601"
LINCOLN,0600000US2808590392,"District 1, Lincoln County, Mississippi",1,16,HIGH SCHOOL,741,FALSE,HIGH SCHOOL,BROOKHAVEN HIGH SCHOOL 433 EAST MONTICELLO STREET VOCATIONAL BUILDING BROOKHAVEN MS 39601
LINCOLN,0600000US2808590393,"District 1, Lincoln County, Mississippi",1,17,PEARLHAVEN,880,FALSE,PEARLHAVEN,BI-CENTENNIAL BUILDING 200 MAIN STREET BROOKHAVEN MS 39601
LINCOLN,0600000US2808591125,"District 2, Lincoln County, Mississippi",2,21,BIG SPRINGS,265,FALSE,BIG SPRINGS,2405 OLD MALCUM ROAD NE BROOKHAVEN MS 39601
LINCOLN,0600000US2808591126,"District 2, Lincoln County, Mississippi",2,22,BRIGNAL / ROGERS CIRCLE,655,FALSE,BRIGNAL / ROGERS CIRCLE,LINCOLN COUNTY DISTRICT 2 OFFICE 1211 OLD HIGHWAY 51 NE BROOKHAVEN MS 39601
LINCOLN,0600000US2808591127,"District 2, Lincoln County, Mississippi",2,23,HEUCKS RETREAT,756,FALSE,HEUCKS RETREAT,HEUCKS RETREAT VOL FIRE DEPT 1855 CALLENDER ROAD NE BROOKHAVEN MS 39601
LINCOLN,0600000US2808591128,"District 2, Lincoln County, Mississippi",2,24,LITTLE BAHALA,327,TRUE,LITTLE BAHALA,LITTLE BAHALA BAPIST CHURCH 3034 FAITH LANE NE WESSON MS 39191
LINCOLN,0600000US2808591129,"District 2, Lincoln County, Mississippi",2,25,MONTGOMERY,485,TRUE,MONTGOMERY,CLEAR BRANCH BAPTIST CHURCH 2166 CLEAR BRANCH LANE NE WESSON MS 39191
LINCOLN,0600000US2808591130,"District 2, Lincoln County, Mississippi",2,26,NEW SIGHT,1494,FALSE,NEW SIGHT,NEW SIGHT VOL FIRE DEPT 371 NEW HOPE TRL BROOKHAVEN MS 39601
LINCOLN,0600000US2808591863,"District 3, Lincoln County, Mississippi",3,31,BOGUE CHITTO,480,FALSE,BOGUE CHITTO,BOGUE CHITTO VOL FIRE DEPT 357 BOQUE CHITTO ROAD SE BOGUE CHITTO MS 39629
LINCOLN,0600000US2808591864,"District 3, Lincoln County, Mississippi",3,32,CITY HALL,306,FALSE,CITY HALL,LINCOLN COUNTY PUBLIC LIBRARY 100 S JACKSON STREET BROOKHAVEN MS 39601
LINCOLN,0600000US2808591865,"District 3, Lincoln County, Mississippi",3,33,ENTERPRISE,1358,FALSE,ENTERPRISE,ENTERPRISE ATTENDANCE CENTER 1601 HIGHWAY 583 SE BOGUE CHITTO MS 39629
LINCOLN,0600000US2808591866,"District 3, Lincoln County, Mississippi",3,34,NORFIELD,291,FALSE,NORFIELD,VOTING HOUSE 3127 HIGHWAY 51 SE BOGUE CHITTO MS 39629
LINCOLN,0600000US2808591867,"District 3, Lincoln County, Mississippi",3,35,OLD BROOK,1072,TRUE,OLD BROOK,RHEMA WORD WORSHIP CHURCH 1034 SOUTH FIRST ST NE BROOKHAVEN MS 39601
LINCOLN,0600000US2808591868,"District 3, Lincoln County, Mississippi",3,36,RUTH,707,FALSE,RUTH,RUTH VOL FIRE DEPT 3531 HIGHWAY 583 SE RUTH MS 39662
LINCOLN,0600000US2808592601,"District 4, Lincoln County, Mississippi",4,41,ARLINGTON,787,FALSE,ARLINGTON,COUNTY UNIT FACILITY DISTRICT 4 1280 BOGUE CHITTO RD SW BOGUE CHITTO MS 39629
LINCOLN,0600000US2808592602,"District 4, Lincoln County, Mississippi",4,42,HALBERT HEIGHTS,1194,FALSE,HALBERT HEIGHTS,BROOKHAVEN CENTRAL FIRE STATION 314 BROOKHAVEN STREET BROOKHAVEN MS 39601
LINCOLN,0600000US2808592603,"District 4, Lincoln County, Mississippi",4,43,JOHNSON,637,FALSE,JOHNSON,519 BEACHNUT TRL SW NEXT TO MONTGOMERY BAPTIST CHURCH SUMMIT MS 39666
LINCOLN,0600000US2808592604,"District 4, Lincoln County, Mississippi",4,44,JOHNSON GROVE,787,TRUE,JOHNSON GROVE,BEHIND JOHNSON GROVE CHURCH OF CHRIST 434 JOHNSON GROVE ROAD BOGUE CHITTO MS 39629
LINCOLN,0600000US2808592605,"District 4, Lincoln County, Mississippi",4,45,WEST LINCOLN,984,FALSE,WEST LINCOLN,ZETUS # 3 VOL. FIRE DEPT. - NEXT TO WEST LINCOLN SCHOOL 974 W. LINCOLN DR. SW BROOKHAVEN MS 39601
LINCOLN,0600000US2808593339,"District 5, Lincoln County, Mississippi",5,51,CASEYVILLE,553,FALSE,CASEYVILLE,VOTING HOUSE 3699 CASEYVILLE RD NW SOUTH SIDE WESSON MS 39191
LINCOLN,0600000US2808593340,"District 5, Lincoln County, Mississippi",5,52,LIPSEY,501,FALSE,LIPSEY,BROOKHAVEN RECREATION DEPT. 689 HIGHWAY 51 N BROOKHAVEN MS 39601
LINCOLN,0600000US2808593341,"District 5, Lincoln County, Mississippi",5,53,LOYD STAR,1329,FALSE,LOYD STAR,LLOYD STAR VOL FIRE DEPT 1904 HIGHWAY 550 NW BROOKHAVEN MS 39601
LINCOLN,0600000US2808593342,"District 5, Lincoln County, Mississippi",5,54,OLD RED STAR,629,FALSE,OLD RED STAR,VOTING HOUSE 3002 OLD RED STAR DR NW BROOKHAVEN MS 39601
LINCOLN,0600000US2808593343,"District 5, Lincoln County, Mississippi",5,55,VAUGHN,515,FALSE,VAUGHN,VOTING HOUSE 1340 JACKSON LIBERTY RD NW BROOKHAVEN MS 39601
LINCOLN,0600000US2808593344,"District 5, Lincoln County, Mississippi",5,56,ZETUS,906,FALSE,ZETUS,ZETUS VOL FIRE DEPT 482 WATTS LANE NW BROOKHAVEN MS 39601
LOWNDES,0500000US28087,"Lowndes County, Mississippi",0,1,CALEDONIA,4135,FALSE,CALEDONIA COMMUNITY CENTER,205 SOUTH ST CALEDONIA MS 39740
LOWNDES,0500000US28088,"Lowndes County, Mississippi",0,2,EAST COLUMBUS GYM,2228,FALSE,EAST COLUMBUS GYM,207 LAWRENCE DRIVE COLUMBUS MS 39702
LOWNDES,0500000US28089,"Lowndes County, Mississippi",0,3,IMMANUEL,913,FALSE,IMMANUEL,6342 MILITARY ROAD STEENS MS 39766
LOWNDES,0500000US28090,"Lowndes County, Mississippi",0,5,STEENS,683,FALSE,STEENS COMMUNITY CENTER,118 STEENS VERNON RD STEENS MS 39766
